"PID","小票数","平均每单金额","年龄","性别.男性为1","香烟购买量","鲜食购买量","包装水购买量","茶饮料购买量","碳酸饮料购买量","冰淇淋购买量","酸奶/酸味奶购买量","肉食小食购买量","即食类主食购买量","啤酒购买量","牛奶购买量","糖果购买量","功能性饮料购买量","膨化食品购买量","糕点购买量","饼干购买量","熟食肉制品购买量","果蔬汁购买量","亚洲传统饮料购买量","卫生用品购买量"
"50df8d60-0309-11e8-b243-0a58ac13023c",2,4.75,18,"0",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50e384cf-5cea-4155-8f28-99a0ae81e2be",2,10.75,31,"0",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5109ca31-a240-4602-a50e-ed015c59da6a",4,9.975,37,"1",2,0,0,0,2,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0
"510a07fc-995e-457a-9b92-64cefd211b8d",2,8.3,28,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"511afb8a-2eb6-4b7e-b7e9-706c039bcd47",3,16,20,"1",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"511e8911-f9ad-4f5a-bbd4-d55ec87e71ad",4,12.125,26,"1",1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514dc1d9-10a9-11e8-a683-0a58ac13001a",2,8.25,32,"1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51767315-3554-11e8-9522-0a58ac13009d",2,3.5,55,"0",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"51838f04-1686-11e8-a6fd-0a58ac13001a",4,14,32,"1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"51be837a-43b0-11e8-afb4-0a58ac130519",14,5.06428571428571,42,"1",1,2,0,0,7,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0
"520f6919-6e6d-4c36-ae86-d2857adc118b",2,15.25,21,"1",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5238e01a-63ad-11e8-8678-0a58ac1303b3",2,6,30,"0",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"528a840b-8237-49d1-996f-14492e980c5f",2,16,37,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52bb8718-1cdc-11e8-bbb2-0a58ac130020",2,5.5,23,"1",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530fc9b9-b7a3-4d67-8877-025f6fb0498f",4,10.7,37,"0",0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"5364afdb-5136-11e8-83ed-0a58ac130356",7,7.04285714285714,21,"1",2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0
"53767105-7b7f-11e8-982a-0a58ac130661",2,9,20,"1",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"539918b8-8cd4-11e8-b9f8-0a58ac1305b1",2,10.5,37,"0",0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"53efa74a-84ae-11e8-b254-0a58ac1303f0",2,5.25,13,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"541f4a32-813d-4031-873d-22fd50d76b8f",2,12.15,32,"0",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5458327f-44ad-4c66-8ab2-a3f5333724b1",3,11,48,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545cb5bf-3d4e-11e8-b591-0a58ac130503",2,4.25,29,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"546236ec-9390-49d1-95e8-e74d98d9ca0d",3,11.6666666666667,33,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
"549e2b62-29e5-11e8-bad3-0a58ac13027d",2,57.5,24,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54b290fe-442a-11e8-afda-0a58ac130519",2,8.5,27,"0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5569898f-533d-11e8-ba3d-0a58ac13035b",3,16.1333333333333,16,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55aebaa5-3408-487b-814b-46bd7188d977",2,7.75,34,"1",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5613c32c-0c99-11e8-a925-0a58ac130012",4,10.45,19,"1",0,0,0,0,2,0,1,0,0,0,0,0,1,6,0,2,4,0,0,0
"568294d6-78a5-4d72-b040-8f6c91e15f67",3,3.5,22,"1",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"56b2b7be-3945-11e8-8523-0a58ac130136",3,4.33333333333333,14,"1",0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"56bef211-17e8-4ef3-b023-635cc64e9110",2,20.45,39,"0",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57835245-200e-4ddd-80fb-7599d6becb26",2,20.45,34,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"57a425d2-1236-11e8-a69e-0a58ac13001a",2,11.3,23,"1",0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"57ba7203-5389-11e8-ba4f-0a58ac13035b",2,12.75,24,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5816aa13-7fb7-42e3-a8a5-6835ce779797",2,13.65,51,"1",0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5878d9a5-0995-11e8-826c-0a58ac130242",2,16.9,34,"1",0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"587e5d1d-60b1-11e8-aa55-0a58ac13039c",2,9.4,26,"1",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588cfb5c-91b3-4d6f-aafb-dc3e86288038",2,21.8,36,"1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"58bee279-6082-11e8-aa44-0a58ac13039c",2,11.9,39,"1",0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0
"58c3b320-5ae3-4f8a-8453-2dd0adcd9b83",2,5.75,20,"1",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591f95eb-5c45-11e8-aec0-0a58ac130394",8,9.16875,25,"0",0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2
"5952bb10-b6d9-4bfa-b0ee-68b45cbbc7bd",3,16.8333333333333,22,"1",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0
"59593ca8-8517-11e8-b2ce-0a58ac1303f0",2,4.5,23,"1",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59dcb5b1-cdfa-4f5a-b694-c739d61efd56",2,3.4,23,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
"5a0a2bd1-ef4e-43c0-9c71-bdd335118157",2,5.85,20,"1",0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
"5a3abf97-96fb-48e0-bb31-bc32c8bcae4e",2,4,20,"0",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5a9a813e-0be9-11e8-b206-0a58ac130012",2,4,46,"0",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b54dcda-0e17-11e8-a64d-0a58ac13001a",2,5.25,47,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"5b5dbdbe-b48a-4d6c-8913-2ed216384f38",6,12.5666666666667,33,"1",4,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"5c433384-48c8-4b6d-b5d2-2c0dd7b569ff",2,17.65,30,"1",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"5c44f818-4aa1-4bb1-a96f-d75970dd14b3",2,12.25,24,"1",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5c93adbf-460c-11e8-b0e4-0a58ac130519",2,15,39,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5cb85717-0c13-11e8-b20c-0a58ac130012",2,4.25,19,"1",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5cbe9908-17b7-11e8-a715-0a58ac13001a",2,22.95,23,"1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d4ab341-4625-11e8-b0f0-0a58ac130519",2,11.5,23,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5de2ea72-4f7a-11e8-839a-0a58ac130356",2,4.25,7,"0",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5dea30e7-0c32-11e8-b20e-0a58ac130012",2,14.75,53,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5df43595-519d-4aac-8ff7-6043351ce520",3,13.9333333333333,20,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0
"5e1cdc8e-1900-11e8-a735-0a58ac13001a",2,5,29,"0",0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
"5e24ebfb-b4de-45e5-8ddb-06a9e9c5da47",2,6.65,31,"0",0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5e4da0ba-8943-4458-946c-da85f76ee6b3",2,32.5,30,"1",0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
"5e8b0eb7-484a-449c-b405-9827d7646952",3,23.3333333333333,27,"0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ebb0fa1-0e00-11e8-a64c-0a58ac13001a",2,15.45,41,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5ece3486-73db-4608-afb6-fd374d40e1b3",2,20.7,23,"0",0,2,0,0,1,0,0,2,0,2,0,0,1,2,1,0,0,0,0,0
"5ee88639-251b-11e8-ae6b-0a58ac130028",2,6.75,36,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5f2b8086-170c-11e8-a70f-0a58ac13001a",5,5.7,31,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5f8049fa-52ab-11e8-ba31-0a58ac13035b",2,1.75,25,"0",0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
"601d64ec-43e6-11e8-afd3-0a58ac130519",7,7.28571428571429,24,"1",2,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0
"608a4fab-38be-4d63-be9d-b8b8a7e0ac85",2,9.75,54,"1",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6098edbb-f1db-4580-9d22-36b6773e38c1",6,8.83333333333333,15,"0",2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60bb514f-60de-4068-bd85-530588b4b52a",2,3.25,17,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"61298cff-301d-11e8-8bae-0a58ac130032",2,4.25,28,"0",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"613d7dae-4cd7-11e8-b759-0a58ac130522",2,6.75,25,"1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"61e531ed-a203-48a1-b9fd-1c712671fd7b",2,11.1,26,"0",0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"624d7651-63b5-11e8-8678-0a58ac1303b3",5,18,39,"1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626e88ef-7969-4baf-b54d-5b8a70f40fda",2,8.25,33,"0",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62b3df4d-5c4f-4b04-94d4-c3444c696d38",3,4.83333333333333,48,"0",0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"62e00b3f-02fc-4d2f-88b8-b21b26d4d301",4,17.4,19,"1",0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
"6329c412-b135-4ed1-a0b8-2c0d74fe1314",2,10,19,"1",0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"639456e7-d662-4aef-ad03-6f304e794b16",2,3.7,30,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63d92c8b-fb7d-4065-8941-11a67c790008",2,20.75,31,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63fbb7e2-2687-40bd-b45b-aaa880e68624",2,16.75,29,"0",0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"642f6b34-dedb-4808-8579-6f20ea68df74",3,2.83333333333333,24,"0",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644755a5-25a1-11e8-ae7c-0a58ac130028",4,8.625,10,"0",2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64b01d4e-1088-433e-b5ad-918512cac47f",2,6.25,23,"0",0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64d89bbc-7134-4846-8676-4582560b9355",2,3,27,"0",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64ed7e2e-7dc7-11e8-ad90-0a58ac130661",3,3.83333333333333,29,"0",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6503dec8-be79-4494-8bc9-a86ab373fe8e",3,11,30,"1",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6512221a-8f60-47b2-8395-8ea79f5f12b3",2,17.15,25,"1",0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"653a5f97-4855-11e8-b4e7-0a58ac130522",2,8.5,35,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"65432325-4a06-11e8-b597-0a58ac130522",4,8,32,"1",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"6558486b-1048-4040-8620-528bf72e5b31",3,20.4833333333333,24,"1",1,0,0,1,0,1,0,7,2,1,0,0,1,1,0,0,4,0,0,0
"658a5c4d-8719-490f-b190-11659263af0c",4,6.45,30,"1",0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65a4fb81-6dcd-11e8-bd8b-0a58ac1303c5",2,7.25,25,"0",0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"66932d95-526b-11e8-ba26-0a58ac13035b",3,18.7666666666667,32,"0",0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,0,0,1,0
"66c82066-b8fb-4c47-93bc-8049ad5717f8",3,2.8,20,"1",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"67422355-10e5-11e8-a684-0a58ac13001a",2,15.25,22,"1",2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"67790a3d-0459-48db-800c-807fc7ed6b0a",2,3.75,28,"0",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"67a1d469-5c52-469b-b8b5-88d37f029aeb",2,3.5,20,"1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"67bf596c-5c94-4dbc-bed1-0b8f2b92f57f",3,19.2666666666667,26,"0",0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,1,2
"67e03422-7d45-4f09-991c-c6bccaa7221e",3,17,24,"1",2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683c4814-4742-4ada-aa73-4abb20bd7c5a",2,56.4,34,"0",0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"6878c489-4df8-11e8-8364-0a58ac130356",2,33,19,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"68b5321f-1794-11e8-a712-0a58ac13001a",2,13.75,46,"1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68c7220f-189b-11e8-a728-0a58ac13001a",2,16.5,29,"1",0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0
"68d9c36b-4682-11e8-b105-0a58ac130519",3,19.6666666666667,21,"0",1,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"69d532ef-5359-11e8-ba40-0a58ac13035b",2,17,46,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69deb2ba-3562-11e8-953d-0a58ac13009d",3,4.66666666666667,15,"0",0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"6a09e843-3acd-11e8-85d8-0a58ac130136",2,8.375,40,"1",1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"6a770689-d74d-4fc2-842f-13827aa78659",2,14.45,62,"1",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"6aa98383-e09c-47bd-8490-42ddd4df22ea",3,10.4333333333333,58,"0",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
"6ab78245-6368-11e8-8670-0a58ac1303b3",2,8.25,30,"1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b46b47a-1b8c-11e8-a5ad-0a58ac130270",2,1,39,"0",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"6ba14c0b-f046-4249-8e2f-33c2245a4779",2,49.2125,30,"0",0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ba73a77-8737-11e8-93bc-0a58ac13066c",2,279.9,25,"1",0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0
"6beb7e79-1ba8-40e2-8e6f-ae55760745fc",3,13.6,23,"0",0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"6bf7c6a5-8d2a-11e8-ba6f-0a58ac1305b1",2,57,28,"1",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c211a1a-15db-11e8-a6f1-0a58ac13001a",2,4,22,"1",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6c34b058-57f5-11e8-a2a3-0a58ac130603",3,3.66666666666667,34,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"6c6fd543-36ce-4aeb-89d1-d738827abe0f",2,29.75,49,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6c8a7d05-73ad-11e8-9916-0a58ac13065a",2,10.75,27,"1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ca74a35-0182-4113-a689-1919bcbb955b",2,13,16,"1",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6cb966e5-ba8d-47d0-adfb-7ec79a613602",3,9.5,22,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0
"6cc598a0-449b-11e8-b017-0a58ac130519",2,9.5,22,"0",0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0
"6cdc3ba0-d53c-47f6-9a3d-9f9ed506c5ab",3,4.06666666666667,24,"0",0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ce6bb0c-a7eb-45d2-b457-4990421f029d",2,6.3,29,"1",0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"6d624326-eef2-44d2-8d05-51346f4af31a",3,3.5,19,"0",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6dba092e-3cac-47d5-8108-75620fd20cdd",2,2.75,28,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"6df05858-2f76-4299-ae08-5a85ebf3b833",2,20,23,"0",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e7e1257-362c-11e8-95b4-0a58ac13009d",2,12.45,17,"0",0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"6ed8dbfd-7a62-11e8-969e-0a58ac130661",2,33,39,"1",0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6efadfba-54ae-11e8-a43b-0a58ac130544",3,5.5,29,"1",0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"6f80b602-79f4-11e8-961f-0a58ac130661",3,6.33333333333333,19,"0",0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6fa543bd-8432-45c0-ae66-5ec63454cda7",3,3.5,18,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"704d17d8-3e7e-45b9-89a0-961e95e6c787",7,10.5,16,"1",2,2,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"70786550-64aa-4d1c-a770-1ea5d5176de2",2,4.9,40,"0",0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"70960c92-1ac7-4857-8bf1-4eeec38d1225",2,4.65,39,"1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70a340fd-4a63-11e8-9c92-0a58ac1300da",4,6,37,"1",1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70c7fffd-1076-11e8-a67a-0a58ac13001a",3,11.5333333333333,45,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70d5e2e6-0186-4dd3-a00f-bbd399d3ebe6",2,2,26,"1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"710d810b-46dd-4d48-aa14-b7e465dba311",2,10.15,19,"0",0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"71c84d72-907f-4689-a2d6-942c627a0db5",2,3,29,"0",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71ed763a-2dbc-11e8-bca9-0a58ac13027f",2,11.25,24,"0",0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71f03455-4951-11e8-b550-0a58ac130522",4,10.25,28,"1",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7241668d-0717-4c39-b899-69d61bf5d893",3,3.33333333333333,23,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"72ab064c-0f84-4c4b-b5cd-5a1e76d82560",6,8.6,22,"1",1,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"72b82322-f8cb-4983-9c54-bc444aae2c64",2,5.25,23,"1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"72fc442c-30c3-11e8-a072-0a58ac130032",2,5.55,22,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"72ff5710-4500-11e8-b037-0a58ac130519",3,3.3,19,"0",0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7330a851-36a3-4307-a099-2bd18d5e2fe3",2,27,35,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"73d5263a-46d6-49c6-a51b-fb77efaae184",2,9.6,41,"0",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"74afd034-5057-11e8-83c0-0a58ac130356",3,7.1,24,"1",1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"74e27b37-1395-11e8-a6be-0a58ac13001a",2,7.75,25,"1",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74facccd-cded-4f19-8a1f-9f81c4d4dc4a",2,7.9,42,"1",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7509bfcc-6f58-494c-bb34-1d80a61991d6",2,13.5,24,"0",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"750a93d6-0428-42ae-93de-9b8d4bd088df",2,8.45,38,"0",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7516c526-1bab-11e8-a887-0a58ac130270",3,10.75,10,"1",1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,4,0,0,0
"755def22-216a-4697-8457-b92778a6c197",3,16.6666666666667,44,"1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"757e3c12-41b6-4df9-86c9-99ea2854b2cf",4,3.375,17,"1",0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"75918bcf-608d-11e8-aa44-0a58ac13039c",8,14.825,31,"1",7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759d7f28-1792-11e8-a712-0a58ac13001a",4,4.375,16,"1",0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
"75de5c1a-59a4-11e8-a84e-0a58ac130384",2,17.5,45,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763824cb-8111-11e8-aec8-0a58ac1303f0",6,8.5,63,"0",0,0,0,0,0,1,0,0,0,0,8,1,0,0,2,0,0,0,0,0
"766c9f5e-15ed-4293-8c0e-5f22b850e2bd",2,8,43,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7701d9fa-0d43-11e8-a637-0a58ac13001a",2,6,19,"1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77e9b40f-53fd-11e8-ba51-0a58ac13035b",2,20,38,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"77f87ff4-0c7d-4dab-97b4-4bfcca3c8d3f",2,5,23,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7816f2ef-eef6-4070-9a55-1728694be60f",4,13.7,22,"1",0,2,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0
"781b724e-12b8-11e8-a6a9-0a58ac13001a",3,3.83333333333333,26,"0",0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"78595186-7233-11e8-9798-0a58ac13065a",2,4.25,29,"1",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"78745d31-8686-11e8-9304-0a58ac13066c",3,21.9666666666667,13,"1",3,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"793d0434-e65f-4f21-a3b0-3e46fde44474",2,12,44,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7956b7eb-8452-11e8-b230-0a58ac1303f0",2,8.8,19,"0",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"796405f3-4d84-49a7-ac5b-5e67e4a4a127",3,22.6666666666667,30,"1",2,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
